hotel_id,source_id,name,city,region,price_sar,star_rating,guest_rating,guest_rating_count,room_type,bed_type,max_persons,breakfast_included,free_cancellation,latitude,longitude,source_url,source,data_period,snapshot_date,retrieved_at,is_live
hotels_00590,1056496,Hodooa Al Masaken,Riyadh,Riyadh,60,,7.6,285,Superior One-Bedroom Apartment,1 bed (1 extra-large double),2,,True,24.8046378295613,46.7648077011108,https://www.booking.com/hotel/sa/hdw-lmskn-lljnh-lfndqy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=105649603_184409793_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=591&highlighted_blocks=105649603_184409793_2_0_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=105649603_184409793_2_0_0__6000&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00591,4890237,السعادة,Yanbu,Madinah,60,,7.2,293,Studio Apartment,1 bed (1 large double),3,,True,24.082996185895,38.041127392195,https://www.booking.com/hotel/sa/dyf-s-ny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=489023703_213927402_3_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=592&highlighted_blocks=489023703_213927402_3_0_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=489023703_213927402_3_0_0__6000&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00592,2262306,The Blue Bow,Makkah,Makkah,60,,6.1,6,Deluxe Double Room,2 beds (2 singles),2,,True,21.3990908438234,39.8637054394931,https://www.booking.com/hotel/sa/waqf-habib-ashi.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=226230602_115955853_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=593&highlighted_blocks=226230602_115955853_2_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=226230602_115955853_2_0_0__6000&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00593,2217146,Al Eairy Apartment-Alqaseem 2,Buraydah,Qassim,60,,5.2,486,Double Room,2 beds (2 singles),2,,True,26.3268128354095,43.9715830609202,https://www.booking.com/hotel/sa/aleairy-furnished-residential-units-2.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=221714601_98557373_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=594&highlighted_blocks=221714601_98557373_2_0_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=221714601_98557373_2_0_0__6000&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00594,2514384,OYO 342 Dar Taibah Furnished Units,Jeddah,Makkah,60,,7.6,940,Deluxe Apartment,1 bed (1 extra-large double),2,,,21.6169404050583,39.1770784556866,https://www.booking.com/hotel/sa/dar-teeba-aparthotel.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=251438406_249349293_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=595&highlighted_blocks=251438406_249349293_2_0_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=251438406_249349293_2_0_0__6009&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00595,2230522,Al Eairy Furnished Apartments- Jeddah 2,Jeddah,Makkah,61,,5.6,949,Small Double Room,1 bed (1 double),2,,True,21.5336800139176,39.2025255311523,https://www.booking.com/hotel/sa/al-eairy-furnished-apartments-jeddah-2.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223052206_101061924_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=596&highlighted_blocks=223052206_101061924_2_0_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223052206_101061924_2_0_0__6100&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00596,2972631,إثراء الإبداع,Jeddah,Makkah,61,,7.3,454,Apartment With Shared Bathroom,1 bed (1 large double),2,,True,21.6141032014692,39.1492518782616,https://www.booking.com/hotel/sa/thr-lbd.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=297263105_223994013_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=597&highlighted_blocks=297263105_223994013_0_0_0&hpos=22&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=297263105_223994013_0_0_0__6106&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00597,6026585,Almakan Suites 111,Riyadh,Riyadh,61,,4.8,95,Studio Apartment,,2,,True,24.59285,46.735891,https://www.booking.com/hotel/sa/almakan-suites-111.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=602658501_236439779_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=598&highlighted_blocks=602658501_236439779_2_0_0&hpos=23&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=602658501_236439779_2_0_0__6120&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00598,2230508,Al Eairy Apartments Jeddah 3,Jeddah,Makkah,62,,5.4,579,Double or Twin Room,1 bed (1 double),2,,True,21.6198850996559,39.1682402681522,https://www.booking.com/hotel/sa/al-eairy-apartments-jeddah-3.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223050801_107281079_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=599&highlighted_blocks=223050801_107281079_2_0_0&hpos=24&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223050801_107281079_2_0_0__6200&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00599,1194108,Towlan Hotel Suites 1,Riyadh,Riyadh,63,,6.3,563,One-Bedroom Apartment,1 bed (1 large double),2,,,24.7754847400482,46.834724843502,https://www.booking.com/hotel/sa/towlan-suites-al-jaber.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=119410801_222096155_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=600&highlighted_blocks=119410801_222096155_2_0_0&hpos=25&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=119410801_222096155_2_0_0__6300&srepoch=1587183054&srpvid=35481d66a0c40001&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00600,2225949,Al Eairy Apartments - Tabuk 1,Tabuk,Tabuk,63,,5.6,197,Double or Twin Room,1 bed (1 double),2,,True,28.4091831482928,36.5859424784653,https://www.booking.com/hotel/sa/al-eairy-apartments-tabuk-1.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=222594902_101120233_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=601&highlighted_blocks=222594902_101120233_2_0_0&hpos=1&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=222594902_101120233_2_0_0__6300&srepoch=1587183062&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00601,2225976,Al Eairy Apartments - Jeddah 4,Jeddah,Makkah,63,,5.5,973,Double or Twin Room,1 bed (1 double),2,,True,21.6136742587326,39.1677296440278,https://www.booking.com/hotel/sa/al-eairy-apartments-jeddah-4.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=222597604_101062113_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=602&highlighted_blocks=222597604_101062113_0_0_0&hpos=2&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=222597604_101062113_0_0_0__6300&srepoch=1587183062&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00602,2231679,Al Eairy Apartments - Tabuk 3,Tabuk,Tabuk,64,,5.4,274,Double Room,2 beds (2 singles),2,,True,28.3994981888984,36.5300667285919,https://www.booking.com/hotel/sa/al-eairy-apartments-tabuk-3.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223167906_101119971_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=603&highlighted_blocks=223167906_101119971_2_0_0&hpos=3&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223167906_101119971_2_0_0__6400&srepoch=1587183062&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00603,2231700,Al Eairy Apartments - Jeddah 6,Jeddah,Makkah,64,,5.8,461,Double or Twin Room,2 beds (2 singles),2,,True,21.4064438080655,39.2645305395126,https://www.booking.com/hotel/sa/al-eairy-apartments-jeddah-6-khumrah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223170005_101062619_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=604&highlighted_blocks=223170005_101062619_0_0_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223170005_101062619_0_0_0__6400&srepoch=1587183062&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00604,5925677,بسمة بلازا شقق فندقية,Abha,Asir,65,,6.0,105,Budget Double Room,1 bed (1 extra-large double),2,,True,18.2266108542023,42.5050712148972,https://www.booking.com/hotel/sa/njm-syr-llwhdt-lskny-lmfrwsh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=592567701_232328272_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=605&highlighted_blocks=592567701_232328272_2_0_0&hpos=5&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=592567701_232328272_2_0_0__6500&srepoch=1587183062&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00605,2225931,Al Eairy Apartments - Jeddah 5,Jeddah,Makkah,65,,5.8,498,Double or Twin Room,2 beds (2 singles),2,,True,21.4144246118139,39.2905613944397,https://www.booking.com/hotel/sa/al-eairy-apartments-jeddah-5-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=222593105_101062473_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=606&highlighted_blocks=222593105_101062473_2_0_0&hpos=6&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=222593105_101062473_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00606,3492313,Wardah Al Khobar Apartment,Al Khobar,Eastern Province,65,,5.4,188,Standard Apartment,1 bed (1 double),2,,,26.295514,50.196121,https://www.booking.com/hotel/sa/shqq-wrd-lkhbr-lmfrwshh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=349231307_117574231_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=607&highlighted_blocks=349231307_117574231_2_0_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=349231307_117574231_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00607,3377456,Amwaj Al Corniche Hotel Suites,Al Khobar,Eastern Province,65,,5.9,497,Deluxe Double Room,1 bed (1 large double),2,,True,26.2942030702062,50.219829847252,https://www.booking.com/hotel/sa/mwj-lkwrnysh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=337745609_228108749_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=608&highlighted_blocks=337745609_228108749_2_0_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=337745609_228108749_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00608,3452790,Al Qimah Apartments,Dammam,Eastern Province,65,,5.6,261,Standard Double Room with Shared Bathroom,2 beds (2 singles),2,,,26.440642,50.082908,https://www.booking.com/hotel/sa/lqmh-lshqq-lfndqyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=345279001_206483173_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=609&highlighted_blocks=345279001_206483173_2_0_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=345279001_206483173_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00609,2250074,Al Eairy Apartment-Riyadh 6,Riyadh,Riyadh,65,,5.7,490,Twin Room with Private External Bathroom,2 beds (2 singles),2,,,24.6128314723423,46.7279031872749,https://www.booking.com/hotel/sa/al-eairy-apartment-riyadh-6.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=225007408_201856822_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=610&highlighted_blocks=225007408_201856822_2_0_0&hpos=10&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=225007408_201856822_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00610,2231816,Al Eairy Apartments - Tabuk 6,Tabuk,Tabuk,65,,6.0,289,Double or Twin Room,2 beds (2 singles),2,,True,28.4025747959043,36.5525972850892,https://www.booking.com/hotel/sa/al-eairy-apartments-tabuk-6.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223181605_101120169_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=611&highlighted_blocks=223181605_101120169_2_0_0&hpos=11&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223181605_101120169_2_0_0__6500&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00611,2448401,The Pacific River,Dammam,Eastern Province,66,,4.0,7,Studio Apartment,6 beds (6 singles),6,,True,26.4484347323468,50.0964546203613,https://www.booking.com/hotel/sa/nouf-16-aparthotel.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=244840112_206290611_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=612&highlighted_blocks=244840112_206290611_0_0_0&hpos=12&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=244840112_206290611_0_0_0__6555&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00612,2231723,Al Eairy Apartments- Tabuk 2,Tabuk,Tabuk,66,,5.9,744,Double Room,1 bed (1 double),2,,True,28.4198956833789,36.5686905391785,https://www.booking.com/hotel/sa/al-eairy-apartments-tabuk-2.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223172302_101119909_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=613&highlighted_blocks=223172302_101119909_2_0_0&hpos=13&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223172302_101119909_2_0_0__6600&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00613,5251730,OYO 315 Ramz Abha Hotel,Abha,Asir,66,,7.5,200,Standard Studio,1 bed (1 double),2,,,18.2288329493074,42.509127881691,https://www.booking.com/hotel/sa/rmz-bh-llwhdt-lskny.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=525173005_249346761_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=614&highlighted_blocks=525173005_249346761_2_0_0&hpos=14&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=525173005_249346761_2_0_0__6638&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00614,2230560,Al Eairy Apartments - Al Taif,Taif,Makkah,68,,5.2,622,Double or Twin Room,2 beds (2 singles),2,,True,21.2791074019631,40.4141092300415,https://www.booking.com/hotel/sa/al-eairy-apartments-al-taif.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=223056001_101117306_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=615&highlighted_blocks=223056001_101117306_2_0_0&hpos=15&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=223056001_101117306_2_0_0__6800&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00615,1352825,Almakan Suites 102,Riyadh,Riyadh,68,,5.8,632,Studio,1 bed (1 large double),2,,True,24.7977374000227,46.6272988915443,https://www.booking.com/hotel/sa/aram-house-apartments.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=135282501_104742225_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=616&highlighted_blocks=135282501_104742225_0_0_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=135282501_104742225_0_0_0__6840&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00616,1176944,Almakan Suites 101,Riyadh,Riyadh,68,,5.8,679,Studio,1 bed (1 double),2,,True,24.797495,46.627436,https://www.booking.com/hotel/sa/meena.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=117694402_203972596_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=617&highlighted_blocks=117694402_203972596_0_0_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=117694402_203972596_0_0_0__6840&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00617,2241257,Almakan Almosafer Hotel 106,Riyadh,Riyadh,68,,5.9,1,Studio,1 bed (1 large double),2,,True,24.78761498309,46.737118922174,https://www.booking.com/hotel/sa/mayyun-ghirnatah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=224125703_203983217_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=618&highlighted_blocks=224125703_203983217_2_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=224125703_203983217_2_0_0__6840&srepoch=1587183063&srpvid=35481d6b80c2009b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
