canonical_id,source,source_entity_id,entity_type,name,city,region
RYD_004722,riyadh_places_kaggle,places_03923,place,Lucca Steak House,Riyadh,Riyadh
RYD_004723,riyadh_places_kaggle,places_05975,place,Lucca Steak House,Riyadh,Riyadh
RYD_004724,riyadh_places_kaggle,places_04031,place,Lucky pizza,Riyadh,Riyadh
RYD_004724,riyadh_places_kaggle,places_06957,place,Pizza Inn,Riyadh,Riyadh
RYD_004725,riyadh_places_kaggle,places_04638,place,Lucy Café,Riyadh,Riyadh
RYD_004726,riyadh_places_kaggle,places_04681,place,Lugaimat Dorr,Riyadh,Riyadh
RYD_004727,riyadh_places_kaggle,places_02238,place,Lugaimat Hasha,Riyadh,Riyadh
RYD_004728,riyadh_places_kaggle,places_01736,place,Lugeemat &amp; Qahuwa,Riyadh,Riyadh
RYD_004729,riyadh_places_kaggle,places_00116,place,Lulu Hypermarket,Riyadh,Riyadh
RYD_004730,riyadh_places_kaggle,places_02951,place,Lulu Hypermarket,Riyadh,Riyadh
RYD_004731,riyadh_places_kaggle,places_06524,place,Lulu Hypermarket,Riyadh,Riyadh
RYD_004732,riyadh_places_kaggle,places_08184,place,Lulu Hypermarket,Riyadh,Riyadh
RYD_004733,riyadh_places_kaggle,places_00319,place,Lulu Restaurant,Riyadh,Riyadh
RYD_004734,riyadh_places_kaggle,places_03751,place,Lulu Restaurant,Riyadh,Riyadh
RYD_004735,riyadh_places_kaggle,places_04685,place,Lulu Restaurant,Riyadh,Riyadh
RYD_004736,riyadh_places_kaggle,places_05846,place,Lulu Restaurant,Riyadh,Riyadh
RYD_004737,riyadh_places_kaggle,places_08290,place,Lulu Restaurant,Riyadh,Riyadh
RYD_004738,riyadh_places_kaggle,places_06676,place,Luluat Alfatira Aldimashqia,Riyadh,Riyadh
RYD_004739,riyadh_places_kaggle,places_04839,place,Luluat Alsham,Riyadh,Riyadh
RYD_004740,riyadh_places_kaggle,places_00591,place,Luna Pasta,Riyadh,Riyadh
RYD_004741,riyadh_places_kaggle,places_04346,place,Luna Sweet,Riyadh,Riyadh
RYD_004742,riyadh_places_kaggle,places_02559,place,Luqaimat &amp; Balah,Riyadh,Riyadh
RYD_004743,riyadh_places_kaggle,places_04047,place,Luqaimat &amp; Balah,Riyadh,Riyadh
RYD_004744,riyadh_places_kaggle,places_04744,place,Luqaimat &amp; Balah,Riyadh,Riyadh
RYD_004745,riyadh_places_kaggle,places_00345,place,Luqaimat Al Dana,Riyadh,Riyadh
RYD_004746,riyadh_places_kaggle,places_06035,place,Luqaimat Al Dana,Riyadh,Riyadh
RYD_004747,riyadh_places_kaggle,places_01538,place,Luqaimat Al Dirah,Riyadh,Riyadh
RYD_004748,riyadh_places_kaggle,places_07168,place,Luqaimat Al Dirah,Riyadh,Riyadh
RYD_004749,riyadh_places_kaggle,places_08557,place,Luqaimat Al Dirah,Riyadh,Riyadh
RYD_004750,riyadh_places_kaggle,places_06686,place,Luqaimat Al Sanabel,Riyadh,Riyadh
RYD_004751,riyadh_places_kaggle,places_07925,place,Luqaimat Al Sanabel,Riyadh,Riyadh
RYD_004752,riyadh_places_kaggle,places_08649,place,Luqaimat Al Sanabel,Riyadh,Riyadh
RYD_004753,riyadh_places_kaggle,places_06345,place,Luqaimat Golden Sands,Riyadh,Riyadh
RYD_004754,riyadh_places_kaggle,places_04975,place,Luqaimat Hashah,Riyadh,Riyadh
RYD_004755,riyadh_places_kaggle,places_02339,place,Luqaimat Kinan,Riyadh,Riyadh
RYD_004756,riyadh_places_kaggle,places_08199,place,Luqaimat Kinan,Riyadh,Riyadh
RYD_004757,riyadh_places_kaggle,places_04705,place,Luqaimat Mama Latifa,Riyadh,Riyadh
RYD_004758,riyadh_places_kaggle,places_02136,place,Luqaimat Mayar,Riyadh,Riyadh
RYD_004759,riyadh_places_kaggle,places_03543,place,Luqaimat Musk,Riyadh,Riyadh
RYD_004760,riyadh_places_kaggle,places_06218,place,Luqaimat Sweet,Riyadh,Riyadh
RYD_004761,riyadh_places_kaggle,places_08562,place,Luqaimat Sweet,Riyadh,Riyadh
RYD_004762,riyadh_places_kaggle,places_04707,place,Luqaimat TY,Riyadh,Riyadh
RYD_004763,riyadh_places_kaggle,places_05097,place,Luqaimat Tarf,Riyadh,Riyadh
RYD_004764,riyadh_places_kaggle,places_06185,place,Luqaimat Toronto,Riyadh,Riyadh
RYD_004765,riyadh_places_kaggle,places_04969,place,Luqaimat Wans,Riyadh,Riyadh
RYD_004766,riyadh_places_kaggle,places_06540,place,Luqaimat Zuwara,Riyadh,Riyadh
RYD_004767,riyadh_places_kaggle,places_05894,place,Luqaimat and Masabib,Riyadh,Riyadh
RYD_004768,riyadh_places_kaggle,places_08718,place,Luqaimat and pies,Riyadh,Riyadh
RYD_004769,riyadh_places_kaggle,places_06085,place,Luqaimat jalila,Riyadh,Riyadh
RYD_004770,riyadh_places_kaggle,places_06112,place,Luqaimat w sambusa qaryatina,Riyadh,Riyadh
RYD_004771,riyadh_places_kaggle,places_08281,place,Luqimat Maqali,Riyadh,Riyadh
RYD_004772,riyadh_places_kaggle,places_08792,place,Lurve,Riyadh,Riyadh
RYD_004773,riyadh_places_kaggle,places_00731,place,Lusin,Riyadh,Riyadh
RYD_004774,riyadh_places_kaggle,places_00255,place,Lusso,Riyadh,Riyadh
RYD_004775,riyadh_places_kaggle,places_03510,place,Lusso,Riyadh,Riyadh
RYD_004776,riyadh_places_kaggle,places_07316,place,Lusso,Riyadh,Riyadh
RYD_004777,riyadh_places_kaggle,places_07906,place,Lusso,Riyadh,Riyadh
RYD_004778,riyadh_places_kaggle,places_04822,place,Lutra cafe,Riyadh,Riyadh
RYD_004779,riyadh_places_kaggle,places_05897,place,Luxury Chocolates,Riyadh,Riyadh
RYD_004780,riyadh_places_kaggle,places_06651,place,Luxury juice,Riyadh,Riyadh
RYD_004781,riyadh_places_kaggle,places_04234,place,LvLive,Riyadh,Riyadh
RYD_004782,riyadh_places_kaggle,places_06274,place,Lviv Croissant,Riyadh,Riyadh
RYD_004783,riyadh_places_kaggle,places_02428,place,Lvona,Riyadh,Riyadh
RYD_004784,riyadh_places_kaggle,places_01984,place,Lzory Pâtisserie,Riyadh,Riyadh
RYD_004785,riyadh_places_kaggle,places_07536,place,Lzory Pâtisserie,Riyadh,Riyadh
RYD_004786,riyadh_places_kaggle,places_05017,place,L’ olimpo,Riyadh,Riyadh
RYD_004787,riyadh_places_kaggle,places_04714,place,L’DOUH,Riyadh,Riyadh
RYD_004788,riyadh_places_kaggle,places_05697,place,L’DOUH,Riyadh,Riyadh
RYD_004789,riyadh_places_kaggle,places_02209,place,M DEE,Riyadh,Riyadh
RYD_004790,riyadh_places_kaggle,places_02497,place,M DEE,Riyadh,Riyadh
RYD_004791,riyadh_places_kaggle,places_03488,place,M DEE,Riyadh,Riyadh
RYD_004792,riyadh_places_kaggle,places_07669,place,M DEE,Riyadh,Riyadh
RYD_004793,riyadh_places_kaggle,places_08699,place,MACHINE,Riyadh,Riyadh
RYD_004794,riyadh_places_kaggle,places_04978,place,MADINAH BAKERY,Riyadh,Riyadh
RYD_004795,riyadh_places_kaggle,places_05556,place,MADINAH BAKERY,Riyadh,Riyadh
RYD_004796,riyadh_places_kaggle,places_04041,place,MADNESS &amp; DESIRE,Riyadh,Riyadh
RYD_004797,riyadh_places_kaggle,places_05806,place,MADNESS &amp; DESIRE,Riyadh,Riyadh
RYD_004798,riyadh_places_kaggle,places_02249,place,MADPICOM,Riyadh,Riyadh
RYD_004799,riyadh_places_kaggle,places_06048,place,MADPICOM,Riyadh,Riyadh
RYD_004800,riyadh_places_kaggle,places_06137,place,MADPICOM,Riyadh,Riyadh
RYD_004801,riyadh_places_kaggle,places_06207,place,MADPICOM,Riyadh,Riyadh
RYD_004802,riyadh_places_kaggle,places_06691,place,MADPICOM,Riyadh,Riyadh
RYD_004803,riyadh_places_kaggle,places_05871,place,MAKANI coffee.,Riyadh,Riyadh
RYD_004804,riyadh_places_kaggle,places_06359,place,MALBRIZ ARAB,Riyadh,Riyadh
RYD_004805,riyadh_places_kaggle,places_07767,place,MALOUKA COFFEE,Riyadh,Riyadh
RYD_004806,riyadh_places_kaggle,places_07778,place,MAMA HOURIYA,Riyadh,Riyadh
RYD_004807,riyadh_places_kaggle,places_02288,place,MAMA SARAH,Riyadh,Riyadh
RYD_004808,riyadh_places_kaggle,places_02935,place,MANALI,Riyadh,Riyadh
RYD_004809,riyadh_places_kaggle,places_05129,place,MANAQISH AND TEA,Riyadh,Riyadh
RYD_004810,riyadh_places_kaggle,places_05778,place,MAQMRAH,Riyadh,Riyadh
RYD_004811,riyadh_places_kaggle,places_04847,place,MARBLE,Riyadh,Riyadh
RYD_004812,riyadh_places_kaggle,places_02995,place,MARVEL,Riyadh,Riyadh
RYD_004813,riyadh_places_kaggle,places_07295,place,MARVEL,Riyadh,Riyadh
RYD_004814,riyadh_places_kaggle,places_00263,place,MARVELLO,Riyadh,Riyadh
RYD_004815,riyadh_places_kaggle,places_02703,place,MARVELLO,Riyadh,Riyadh
RYD_004816,riyadh_places_kaggle,places_05458,place,MARVELLO,Riyadh,Riyadh
RYD_004817,riyadh_places_kaggle,places_07352,place,MARVELLO,Riyadh,Riyadh
RYD_004818,riyadh_places_kaggle,places_08768,place,MARVELLO,Riyadh,Riyadh
RYD_004819,riyadh_places_kaggle,places_00695,place,MARZOZ,Riyadh,Riyadh
RYD_004820,riyadh_places_kaggle,places_03913,place,MARZOZ,Riyadh,Riyadh
RYD_004821,riyadh_places_kaggle,places_07625,place,MARZOZ,Riyadh,Riyadh
RYD_004822,riyadh_places_kaggle,places_08373,place,MASARATCOM,Riyadh,Riyadh
RYD_004823,riyadh_places_kaggle,places_06737,place,MASHWI KAREEM,Riyadh,Riyadh
RYD_004824,riyadh_places_kaggle,places_06332,place,MASHWIAAT THEMAR,Riyadh,Riyadh
RYD_004825,riyadh_places_kaggle,places_02960,place,MAUI - Aqiq,Riyadh,Riyadh
RYD_004826,riyadh_places_kaggle,places_06817,place,MAUI - Aqiq,Riyadh,Riyadh
RYD_004827,riyadh_places_kaggle,places_05936,place,MAWWAL BISTRO,Riyadh,Riyadh
RYD_004828,riyadh_places_kaggle,places_04718,place,MAZAJ SUMO,Riyadh,Riyadh
RYD_004829,riyadh_places_kaggle,places_05910,place,MAZAMEEZ,Riyadh,Riyadh
RYD_004830,riyadh_places_kaggle,places_04955,place,MAZAQ AL FATERA AL DEMASHQYA AL Alasliya,Riyadh,Riyadh
RYD_004831,riyadh_places_kaggle,places_00429,place,MCC,Riyadh,Riyadh
RYD_004832,riyadh_places_kaggle,places_01266,place,MCC,Riyadh,Riyadh
RYD_004833,riyadh_places_kaggle,places_01909,place,MCC,Riyadh,Riyadh
RYD_004834,riyadh_places_kaggle,places_02639,place,MCC,Riyadh,Riyadh
RYD_004835,riyadh_places_kaggle,places_07115,place,MCC,Riyadh,Riyadh
RYD_004836,riyadh_places_kaggle,places_03344,place,MEAT AND MORE,Riyadh,Riyadh
RYD_004837,riyadh_places_kaggle,places_03131,place,MEATIN GRILL'S,Riyadh,Riyadh
RYD_004838,riyadh_places_kaggle,places_03792,place,MEATTERS,Riyadh,Riyadh
RYD_004839,riyadh_places_kaggle,places_00102,place,MEHFIL HYDERABADI RESTAURANT,Riyadh,Riyadh
RYD_004840,riyadh_places_kaggle,places_05188,place,MELANG CHOCOLATE,Riyadh,Riyadh
RYD_004841,riyadh_places_kaggle,places_08413,place,MENTION,Riyadh,Riyadh
RYD_004842,riyadh_places_kaggle,places_02292,place,MENTO GOFA,Riyadh,Riyadh
RYD_004843,riyadh_places_kaggle,places_01981,place,MERCATO Coffee,Riyadh,Riyadh
RYD_004844,riyadh_places_kaggle,places_07467,place,MERCATO Coffee,Riyadh,Riyadh
RYD_004845,riyadh_places_kaggle,places_08354,place,MERCATO Coffee,Riyadh,Riyadh
RYD_004846,riyadh_places_kaggle,places_01156,place,METCH,Riyadh,Riyadh
RYD_004847,riyadh_places_kaggle,places_04490,place,MEXICAN CUISINE AMgos,Riyadh,Riyadh
RYD_004848,riyadh_places_kaggle,places_05067,place,MHFOF,Riyadh,Riyadh
RYD_004849,riyadh_places_kaggle,places_02279,place,MILAF SWEET,Riyadh,Riyadh
RYD_004850,riyadh_places_kaggle,places_03911,place,MILAF SWEET,Riyadh,Riyadh
RYD_004851,riyadh_places_kaggle,places_06056,place,MILAF SWEET,Riyadh,Riyadh
RYD_004852,riyadh_places_kaggle,places_06624,place,MILAF SWEET,Riyadh,Riyadh
RYD_004853,riyadh_places_kaggle,places_04510,place,MIND BREAK,Riyadh,Riyadh
RYD_004854,riyadh_places_kaggle,places_06351,place,MISHWAR,Riyadh,Riyadh
RYD_004855,riyadh_places_kaggle,places_00216,place,MISTER SHAWAYA,Riyadh,Riyadh
RYD_004856,riyadh_places_kaggle,places_04311,place,MISTER SHAWAYA,Riyadh,Riyadh
RYD_004857,riyadh_places_kaggle,places_04923,place,MIX AND PIX,Riyadh,Riyadh
RYD_004858,riyadh_places_kaggle,places_02496,place,MLT,Riyadh,Riyadh
RYD_004859,riyadh_places_kaggle,places_02720,place,MLW,Riyadh,Riyadh
RYD_004860,riyadh_places_kaggle,places_05430,place,MLW,Riyadh,Riyadh
RYD_004861,riyadh_places_kaggle,places_08782,place,MLW,Riyadh,Riyadh
RYD_004862,riyadh_places_kaggle,places_04165,place,MOA,Riyadh,Riyadh
RYD_004863,riyadh_places_kaggle,places_05733,place,MOA,Riyadh,Riyadh
RYD_004864,riyadh_places_kaggle,places_06202,place,MOMENT MET,Riyadh,Riyadh
RYD_004865,riyadh_places_kaggle,places_04845,place,MOMO Chocolatier,Riyadh,Riyadh
RYD_004866,riyadh_places_kaggle,places_05892,place,MONTAQA ALASAL,Riyadh,Riyadh
RYD_004867,riyadh_places_kaggle,places_01820,place,MOOSH CAFE,Riyadh,Riyadh
RYD_004868,riyadh_places_kaggle,places_02909,place,MOOSH CAFE,Riyadh,Riyadh
RYD_004869,riyadh_places_kaggle,places_01699,place,MOثLث,Riyadh,Riyadh
RYD_004870,riyadh_places_kaggle,places_01042,place,MR BEAST BURGER,Riyadh,Riyadh
RYD_004871,riyadh_places_kaggle,places_02601,place,MR BEAST BURGER,Riyadh,Riyadh
RYD_004872,riyadh_places_kaggle,places_02625,place,MR SALATA SALAD &amp; JUICE BAR,Riyadh,Riyadh
RYD_004873,riyadh_places_kaggle,places_03879,place,MR.BUN,Riyadh,Riyadh
RYD_004874,riyadh_places_kaggle,places_03570,place,MSAYYAN,Riyadh,Riyadh
RYD_004875,riyadh_places_kaggle,places_02959,place,MU!,Riyadh,Riyadh
RYD_004876,riyadh_places_kaggle,places_04124,place,MUBAHARS,Riyadh,Riyadh
RYD_004877,riyadh_places_kaggle,places_03119,place,MUCCHE,Riyadh,Riyadh
RYD_004878,riyadh_places_kaggle,places_04727,place,MUJA,Riyadh,Riyadh
RYD_004879,riyadh_places_kaggle,places_06058,place,MUKO CHOCOLATE,Riyadh,Riyadh
RYD_004880,riyadh_places_kaggle,places_06575,place,MURCIA,Riyadh,Riyadh
RYD_004881,riyadh_places_kaggle,places_03918,place,MUTE,Riyadh,Riyadh
RYD_004882,riyadh_places_kaggle,places_01973,place,MWTEN ZMAN,Riyadh,Riyadh
RYD_004883,riyadh_places_kaggle,places_00705,place,MXD,Riyadh,Riyadh
RYD_004884,riyadh_places_kaggle,places_03374,place,MXD,Riyadh,Riyadh
RYD_004885,riyadh_places_kaggle,places_06731,place,MYLOS,Riyadh,Riyadh
RYD_004886,entertainment_kaggle,entertainment_00512,entertainment,Mabelle,Riyadh,Riyadh
RYD_004887,entertainment_kaggle,entertainment_00518,entertainment,Mabelle,Riyadh,Riyadh
RYD_004888,riyadh_places_kaggle,places_04262,place,Mabruk,Riyadh,Riyadh
RYD_004889,riyadh_places_kaggle,places_00092,place,Mac Coy's,Riyadh,Riyadh
RYD_004890,riyadh_places_kaggle,places_04967,place,Mac Coy's,Riyadh,Riyadh
RYD_004891,riyadh_places_kaggle,places_02055,place,Mac N` Cheese,Riyadh,Riyadh
RYD_004892,riyadh_places_kaggle,places_02897,place,Mac N` Cheese,Riyadh,Riyadh
RYD_004893,riyadh_places_kaggle,places_05613,place,Mac N` Cheese,Riyadh,Riyadh
RYD_004894,riyadh_places_kaggle,places_07648,place,Mac N` Cheese,Riyadh,Riyadh
RYD_004895,riyadh_places_kaggle,places_04397,place,Macarena,Riyadh,Riyadh
RYD_004896,riyadh_places_kaggle,places_07021,place,Macarena,Riyadh,Riyadh
RYD_004897,riyadh_places_kaggle,places_06725,place,Machboos and chapati,Riyadh,Riyadh
RYD_004898,riyadh_places_kaggle,places_01053,place,Mad Muscles,Riyadh,Riyadh
RYD_004899,riyadh_places_kaggle,places_04003,place,Mad Muscles,Riyadh,Riyadh
RYD_004900,riyadh_places_kaggle,places_01499,place,Mad Papas Pizza,Riyadh,Riyadh
RYD_004901,riyadh_places_kaggle,places_07578,place,Mad Papas Pizza,Riyadh,Riyadh
RYD_004902,riyadh_places_kaggle,places_00186,place,Mad Pizza,Riyadh,Riyadh
RYD_004903,riyadh_places_kaggle,places_00458,place,Mad Pizza,Riyadh,Riyadh
RYD_004904,riyadh_places_kaggle,places_00557,place,Mad Pizza,Riyadh,Riyadh
RYD_004904,riyadh_places_kaggle,places_00939,place,Maestro Pizza,Riyadh,Riyadh
RYD_004905,riyadh_places_kaggle,places_00708,place,Mad Pizza,Riyadh,Riyadh
RYD_004906,riyadh_places_kaggle,places_01352,place,Mad Pizza,Riyadh,Riyadh
RYD_004907,riyadh_places_kaggle,places_01858,place,Mad Pizza,Riyadh,Riyadh
RYD_004907,riyadh_places_kaggle,places_01860,place,Maestro Pizza,Riyadh,Riyadh
RYD_004908,riyadh_places_kaggle,places_02187,place,Mad Pizza,Riyadh,Riyadh
RYD_004909,riyadh_places_kaggle,places_02507,place,Mad Pizza,Riyadh,Riyadh
RYD_004909,riyadh_places_kaggle,places_02509,place,Maestro Pizza,Riyadh,Riyadh
RYD_004910,riyadh_places_kaggle,places_05380,place,Mad Pizza,Riyadh,Riyadh
RYD_004910,riyadh_places_kaggle,places_05382,place,Maestro Pizza,Riyadh,Riyadh
RYD_004911,riyadh_places_kaggle,places_07151,place,Mad Pizza,Riyadh,Riyadh
RYD_004912,riyadh_places_kaggle,places_07940,place,Mad Pizza,Riyadh,Riyadh
RYD_004913,riyadh_places_kaggle,places_08659,place,Mad Pizza,Riyadh,Riyadh
RYD_004914,riyadh_places_kaggle,places_00126,place,Madaras Biriyani,Riyadh,Riyadh
RYD_004915,riyadh_places_kaggle,places_06380,place,Madboot,Riyadh,Riyadh
RYD_004916,riyadh_places_kaggle,places_07765,place,Madboot,Riyadh,Riyadh
RYD_004917,riyadh_places_kaggle,places_08254,place,Madeena Restaurant,Riyadh,Riyadh
RYD_004918,riyadh_places_kaggle,places_04649,place,Madeleine,Riyadh,Riyadh
RYD_004919,riyadh_places_kaggle,places_03676,place,Madeleine Boutique,Riyadh,Riyadh
RYD_004920,riyadh_places_kaggle,places_05228,place,Madghot Al Jazeerah,Riyadh,Riyadh
RYD_004921,riyadh_places_kaggle,places_06062,place,Madghot Al Jazeerah,Riyadh,Riyadh
RYD_004922,riyadh_places_kaggle,places_05779,place,Madghot Tohama,Riyadh,Riyadh
RYD_004923,riyadh_places_kaggle,places_08050,place,Madghot Tohama,Riyadh,Riyadh
RYD_004924,riyadh_places_kaggle,places_08653,place,Madghot Tohama,Riyadh,Riyadh
RYD_004925,riyadh_places_kaggle,places_08618,place,Madghout Hartna,Riyadh,Riyadh
RYD_004926,riyadh_places_kaggle,places_00087,place,Madghout Raydan,Riyadh,Riyadh
RYD_004927,riyadh_places_kaggle,places_06270,place,Madghut Alawalin,Riyadh,Riyadh
RYD_004928,riyadh_places_kaggle,places_05744,place,Madghut Basha,Riyadh,Riyadh
RYD_004929,riyadh_places_kaggle,places_06871,place,Madghut Basha,Riyadh,Riyadh
RYD_004930,riyadh_places_kaggle,places_08544,place,Madghut Kabsa,Riyadh,Riyadh
RYD_004930,riyadh_places_kaggle,places_08546,place,Mahyof Kabsa,Riyadh,Riyadh
RYD_004930,riyadh_places_kaggle,places_08547,place,Kabsa Plus,Riyadh,Riyadh
RYD_004931,riyadh_places_kaggle,places_07203,place,Madghut Kishtuh,Riyadh,Riyadh
RYD_004931,riyadh_places_kaggle,places_07207,place,Kabsa Plus,Riyadh,Riyadh
RYD_004931,riyadh_places_kaggle,places_07208,place,Madghut Kabsa,Riyadh,Riyadh
RYD_004931,riyadh_places_kaggle,places_07210,place,Mahyof Kabsa,Riyadh,Riyadh
RYD_004932,riyadh_places_kaggle,places_08549,place,Madghut Kishtuh,Riyadh,Riyadh
RYD_004933,riyadh_places_kaggle,places_07750,place,Madghut Ridan,Riyadh,Riyadh
RYD_004934,riyadh_places_kaggle,places_01764,place,Madghut and Maktum Faqar,Riyadh,Riyadh
RYD_004935,riyadh_places_kaggle,places_08540,place,Madgod keyof,Riyadh,Riyadh
RYD_004936,riyadh_places_kaggle,places_05706,place,Madhaq Aljazira,Riyadh,Riyadh
RYD_004937,riyadh_places_kaggle,places_00937,place,Madhaq Almaghrib Restaurants,Riyadh,Riyadh
RYD_004938,riyadh_places_kaggle,places_02461,place,Madhaq Italian Pizza,Riyadh,Riyadh
RYD_004939,riyadh_places_kaggle,places_00163,place,Madhbi Alrahi,Riyadh,Riyadh
RYD_004940,riyadh_places_kaggle,places_02776,place,Madina Restaurant,Riyadh,Riyadh
RYD_004941,riyadh_places_kaggle,places_05776,place,Madpicom,Riyadh,Riyadh
RYD_004942,riyadh_places_kaggle,places_06311,place,Madpicom,Riyadh,Riyadh
RYD_004943,riyadh_places_kaggle,places_07855,place,Madpicom,Riyadh,Riyadh
RYD_004944,riyadh_places_kaggle,places_00038,place,Maestro Pizza,Riyadh,Riyadh
RYD_004944,riyadh_places_kaggle,places_00040,place,Mad Pizza,Riyadh,Riyadh
RYD_004945,riyadh_places_kaggle,places_00185,place,Maestro Pizza,Riyadh,Riyadh
RYD_004946,riyadh_places_kaggle,places_00457,place,Maestro Pizza,Riyadh,Riyadh
RYD_004947,riyadh_places_kaggle,places_00704,place,Maestro Pizza,Riyadh,Riyadh
